"Age","Year","Principal","Low","High","Principal.2012","Low.2012","High.2012"
35,2051,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2051,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2051,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2051,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2051,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2051,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2051,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2051,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2051,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2051,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2051,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2051,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2051,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2051,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2051,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2052,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2052,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2052,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2052,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2052,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2052,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2052,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2052,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2052,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2052,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2052,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2052,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2052,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2052,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2052,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2052,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2052,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2052,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2052,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2052,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2052,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2052,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2052,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2052,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2052,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2052,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2052,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2052,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2052,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2052,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2052,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2052,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2052,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2052,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2052,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2053,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2053,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2053,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2053,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2053,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2053,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2053,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2053,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2053,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2053,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2053,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2053,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2053,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2053,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2053,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2053,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2053,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2053,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2053,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2053,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2053,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2053,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2053,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2053,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2053,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2053,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2053,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2053,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2053,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2053,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2053,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2053,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2053,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2053,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2053,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2054,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2054,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2054,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2054,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2054,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2054,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2054,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2054,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2054,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2054,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2054,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2054,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2054,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2054,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2054,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2054,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2054,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2054,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2054,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2054,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2054,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2054,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2054,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2054,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2054,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2054,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2054,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2054,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2054,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2054,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2054,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2054,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2054,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2054,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2054,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2055,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2055,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2055,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2055,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2055,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2055,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2055,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2055,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2055,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2055,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2055,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2055,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2055,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2055,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2055,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2055,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2055,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2055,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2055,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2055,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2055,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2055,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2055,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2055,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2055,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2055,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2055,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2055,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2055,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2055,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2055,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2055,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2055,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2055,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2055,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2056,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2056,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2056,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2056,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2056,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2056,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2056,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2056,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2056,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2056,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2056,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2056,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2056,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2056,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2056,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2056,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2056,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2056,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2056,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2056,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2056,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2056,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2056,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2056,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2056,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2056,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2056,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2056,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2056,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2056,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2056,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2056,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2056,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2056,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2056,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2057,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2057,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2057,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2057,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2057,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2057,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2057,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2057,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2057,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2057,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2057,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2057,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2057,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2057,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2057,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2057,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2057,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2057,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2057,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2057,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2057,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2057,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2057,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2057,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2057,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2057,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2057,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2057,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2057,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2057,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2057,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2057,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2057,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2057,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2057,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2058,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2058,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2058,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2058,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2058,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2058,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2058,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2058,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2058,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2058,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2058,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2058,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2058,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2058,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2058,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2058,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2058,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2058,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2058,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2058,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2058,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2058,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2058,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2058,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2058,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2058,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2058,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2058,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2058,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2058,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2058,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2058,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2058,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2058,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2058,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2059,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2059,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2059,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2059,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2059,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2059,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2059,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2059,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2059,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2059,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2059,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2059,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2059,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2059,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2059,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2059,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2059,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2059,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2059,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2059,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2059,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2059,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2059,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2059,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2059,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2059,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2059,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2059,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2059,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2059,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2059,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2059,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2059,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2059,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2059,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2060,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2060,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2060,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2060,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2060,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2060,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2060,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
